Handle,Wallet,Balance_SOL,Tx_Count,Wallet_Created,Holds_Token,RiskScore,RiskLevel,Verified,Timestamp,Comment,Reasons
@ab1wle,Fp4ty6V34FT8Xi3zv117wVEE4AEadG6HeFAZoME9Wv6z,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 18:22:00,Fp4ty6V34FT8Xi3zv117wVEE4AEadG6HeFAZoME9Wv6z,
@Hamezs7,CSKKR2n3v1nm6oC4buGfrdKaVVKaTDxPLQnqtnhDJPQA,0.0000,1,2024-05-20 12:47:36,No,0,LOW,False,2026-08-11 17:05:00,Can I get some?  CSKKR2n3v1nm6oC4buGfrdKaVVKaTDxPLQnqtnhDJPQA,
@ceteblue,DR9YfxrsxEeAEFWkfYWe8Xbv1t2wyfmyQ3JNbcQN4NvE,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 18:20:00,DR9YfxrsxEeAEFWkfYWe8Xbv1t2wyfmyQ3JNbcQN4NvE,
@waseem4570,CA7FDTVqxdm4sH19Zgfd8xNqnHjby8QMBngnbPZ6s4nX,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 17:59:00,CA7FDTVqxdm4sH19Zgfd8xNqnHjby8QMBngnbPZ6s4nX,
@alwayslovepjs,EH1vqxy9SnUsJgu9gi1BTnYAgagd6wus9xiMKT456bha,0.0009,2,2026-08-11 03:05:13,No,0,LOW,False,2026-08-11 17:15:00,LETSS G  EH1vqxy9SnUsJgu9gi1BTnYAgagd6wus9xiMKT456bha,
@yabesronii,6Atxgt4k4MniV4e18LBKS5gXXe8GUKz4Vmko1c1t1EQG,0.0011,100,2026-08-04 11:48:16,No,0,LOW,False,2026-08-11 18:29:00,First win?  6Atxgt4k4MniV4e18LBKS5gXXe8GUKz4Vmko1c1t1EQG,
@Mustaph97093101,Hd352wSxCD7bseU62x8z39zqahCtygxW8YZV3oAcPYA3,0.0045,27,2025-10-14 02:16:43,No,0,LOW,False,2026-08-11 17:08:00,Hd352wSxCD7bseU62x8z39zqahCtygxW8YZV3oAcPYA3,
@TaHT000,fa4JFjbBtaRSdSnUotxjEvBfEkUPpjvM8mVKc3Axmmq,0.0010,100,2025-09-18 13:59:07,No,0,LOW,False,2026-08-11 18:14:00,fa4JFjbBtaRSdSnUotxjEvBfEkUPpjvM8mVKc3Axmmq,
@softwuhv,J6zpvejxjKoJykJkX5K6PHhAFDdZyHZz21AxkLFxPJLg,0.0051,25,2025-06-01 03:44:45,No,0,LOW,True,2026-08-11 19:25:00,thank you rad!   J6zpvejxjKoJykJkX5K6PHhAFDdZyHZz21AxkLFxPJLg,Verified account
@Sandi5552013855,4SPfhUp11BuaThoMpcBAgiiyWZpSAHukhFcYfEQtsbas,0.0020,100,2026-06-25 19:50:59,No,0,LOW,False,2026-08-11 17:19:00,Can i get?  4SPfhUp11BuaThoMpcBAgiiyWZpSAHukhFcYfEQtsbas,
@sub_b00mer,2dmrr8LBDEkYorF5Jis7ZEa4Qx3C8PwDmvWhUoWGv828,0.0019,19,2025-02-12 14:25:56,Yes,0,LOW,False,2026-08-11 17:19:00,2dmrr8LBDEkYorF5Jis7ZEa4Qx3C8PwDmvWhUoWGv828,
@mulyonojo12,6QPGpBEDWSyDWBnPLQcqvHxjGbAuL9wnVYA8Sz7hSNMN,0.0009,100,2025-05-31 03:52:27,No,0,LOW,False,2026-08-11 23:39:00,6QPGpBEDWSyDWBnPLQcqvHxjGbAuL9wnVYA8Sz7hSNMN,
@Maampuwin,BCCn4cGSYSTRNEJq5PSee5RwcEibVXKJz8BPxyk17sJv,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 17:15:00,Thanks sir 🥰🥹 BCCn4cGSYSTRNEJq5PSee5RwcEibVXKJz8BPxyk17sJv,
@Hollywwoodevv,GDdWzR4sMAER5j7N6PKUqud9qJMZGEeHWVmha5HqX7fx,0.0000,93,2026-07-12 10:22:04,Yes,0,LOW,False,2026-08-11 17:36:00,GDdWzR4sMAER5j7N6PKUqud9qJMZGEeHWVmha5HqX7fx,
@Imgskrishna,CMjNBAwRsbWWEhV1Tf4xxifYRCvQuHaXiQmVJAcxvzMo,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 17:23:00,CMjNBAwRsbWWEhV1Tf4xxifYRCvQuHaXiQmVJAcxvzMo,
@Ntd1501,EWCcqBpJ7uwK674aJZG5VD4Txxev5FatR1y4KDVqChty,0.0012,100,2025-01-19 22:03:36,No,0,LOW,False,2026-08-12 03:08:00,EWCcqBpJ7uwK674aJZG5VD4Txxev5FatR1y4KDVqChty,
@mopidopee,5kx9HyCyKB2m19MjFNwaLyLnHkFQVsEq1PouwSjnS9Gj,0.0075,1,2026-08-09 13:52:15,No,0,LOW,False,2026-08-11 17:07:00,5kx9HyCyKB2m19MjFNwaLyLnHkFQVsEq1PouwSjnS9Gj,
@multivindo,4SjUA82mZiJmkbcy4JDfSsBHaykCMLaUAxwidS6Q3hys,0.0000,0,Unknown,No,0,LOW,False,2026-08-12 00:46:00,4SjUA82mZiJmkbcy4JDfSsBHaykCMLaUAxwidS6Q3hys,
@DagnalisLoL,ooJP5XrtiLUis6Au3jUJALhud3SHaYX2TcXa4PCweTM,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 17:06:00,ooJP5XrtiLUis6Au3jUJALhud3SHaYX2TcXa4PCweTM,
@DuongTien990,HZk8pLrqadd8teDftFLVSg2xpuziCcHTMsxHGtiG1Hbj,0.0000,0,Unknown,No,0,LOW,False,2026-08-12 07:11:00,HZk8pLrqadd8teDftFLVSg2xpuziCcHTMsxHGtiG1Hbj,
@Faithfulonuth7,4k2psk5WnmiQtCPgzZ7yNN7GScLe1aM9jbjHEWV7mPX4,0.0392,100,2026-08-11 20:48:09,No,0,LOW,False,2026-08-12 01:20:00,4k2psk5WnmiQtCPgzZ7yNN7GScLe1aM9jbjHEWV7mPX4,
@Airdropsbob,CW2fmXKnr4A2zrQvzqYpSBTHvx4ta2hM7XZQg8rSLGns,0.0000,70,2025-07-06 04:36:22,No,0,LOW,False,2026-08-12 06:57:00,CW2fmXKnr4A2zrQvzqYpSBTHvx4ta2hM7XZQg8rSLGns,
@Belottinni,Hvr5cHEMygD4Rpq2dGTLyTPaQx5LuU3wcZDMEppNL3Dx,0.0000,0,Unknown,Not Checked,0,LOW,False,2026-08-11 16:56:00,Hvr5cHEMygD4Rpq2dGTLyTPaQx5LuU3wcZDMEppNL3Dx,
@BrookBee_17,4Xy5BhmSeukc7DCWgj5ryVAtbi7nmYJcz51rhRrYEYCk,0.0000,100,2025-08-15 11:53:23,No,0,LOW,False,2026-08-11 23:48:00,4Xy5BhmSeukc7DCWgj5ryVAtbi7nmYJcz51rhRrYEYCk,
@leonardoduko1,6jCopebwob2gqkZdfDrkyb4Cn2oWe3mDqtB64og2VDvB,0.0000,100,2025-12-28 15:11:40,No,0,LOW,False,2026-08-11 17:32:00,6jCopebwob2gqkZdfDrkyb4Cn2oWe3mDqtB64og2VDvB,
@aimushara100,7mzxtA2apzMXHv6ohVsf3BdJKqiZibKegatXcSwJ4gTY,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 17:22:00,7mzxtA2apzMXHv6ohVsf3BdJKqiZibKegatXcSwJ4gTY,
@damian889346,48m9K8jf6369pnj8Nka7AEyFKPar7j18iNb2G3vQDvbA,0.0000,56,2026-08-04 19:23:10,No,0,LOW,False,2026-08-12 01:59:00,48m9K8jf6369pnj8Nka7AEyFKPar7j18iNb2G3vQDvbA,
@AmmarEv10,37JDwoZLcAHKog7TgJ6qgiJrafX3wMNpcDbkghb6Weid,0.0000,6,2026-03-22 11:42:01,No,0,LOW,False,2026-08-12 08:32:00,37JDwoZLcAHKog7TgJ6qgiJrafX3wMNpcDbkghb6Weid,
@jalindar55,3eMKZNR3CXjNMXeqfWgfHcz6ygHo2f4mxsu2XcjW9d64,0.0012,100,2026-07-12 15:24:36,No,0,LOW,False,2026-08-11 18:25:00,3eMKZNR3CXjNMXeqfWgfHcz6ygHo2f4mxsu2XcjW9d64,
@The_kid214,GLQmhHaRQqfSVgv5c9LGoN7ieZcHXHvZEB2AcSa3CBKZ,0.3177,100,2026-03-18 09:15:22,Yes,0,LOW,True,2026-08-11 17:16:00,GLQmhHaRQqfSVgv5c9LGoN7ieZcHXHvZEB2AcSa3CBKZ  Helo my bags bro 😭😭😭,Verified account
@bitcom01,BW1de6rF7YQFiefLC9veSYMZfE18BxHYT77jSdTy9kEm,0.0064,100,2026-08-01 13:01:54,Yes,0,LOW,True,2026-08-11 18:51:00,BW1de6rF7YQFiefLC9veSYMZfE18BxHYT77jSdTy9kEm It's Rad,Verified account
@Mason01x,9TrgM86PpYj5f4s8F2KJh4Vup6m5Rvjpe8rse9r2exRM,0.0124,100,2025-11-12 03:06:06,No,0,LOW,True,2026-08-11 16:38:00,Drop me bro   9TrgM86PpYj5f4s8F2KJh4Vup6m5Rvjpe8rse9r2exRM,Verified account
@YoungJohn_004,9C4ZKVBUdjHVYT7p3ksDDZfHXtHFqZNNsoEVsT2qCdr3,0.0000,100,2026-06-25 04:54:10,No,0,LOW,True,2026-08-11 20:10:00,9C4ZKVBUdjHVYT7p3ksDDZfHXtHFqZNNsoEVsT2qCdr3,Verified account
@WhishesBoy,3Sk4xFrQufhf7Z1xZx6kfi3ugjDGrvixLErmH2tKQnHf,0.0010,100,2026-03-10 22:28:27,No,0,LOW,True,2026-08-11 18:40:00,"Thanks rad ,lemme hold $ANSEM  3Sk4xFrQufhf7Z1xZx6kfi3ugjDGrvixLErmH2tKQnHf",Verified account
@vangoghsx,AgJjZqkLU4KCJbEJ55noFsvAC2kreRyeboaYk8M6HSai,0.2997,100,2026-06-21 15:45:07,No,0,LOW,True,2026-08-11 16:40:00,it seems only holders have a chance.  I'd hold if I had some too :(  AgJjZqkLU4KCJbEJ55noFsvAC2kreRyeboaYk8M6HSai,Verified account
@abiola_turner,END4iP51AaYBJrGSAJwQRv3YiRM6QQF8JtiBjnTsa9X3,0.1466,100,2026-05-30 12:49:17,No,0,LOW,True,2026-08-11 16:39:00,Please man Been so active  I’m gonna hold @RadTrades_   END4iP51AaYBJrGSAJwQRv3YiRM6QQF8JtiBjnTsa9X3,Verified account
@Mac3eee,EUQvdHJT1iA9k1ZGT14k3uVPAEiZd9Zvj4fHfUdL5LbP,0.0000,47,2026-01-04 13:52:28,No,0,LOW,True,2026-08-11 16:41:00,"been very active on you,,, can i get sum drop? thank you rad 🫶  EUQvdHJT1iA9k1ZGT14k3uVPAEiZd9Zvj4fHfUdL5LbP",Verified account
@DegenFlOwX_,DoNeEnDz1MoPxmZmgyJCSdzGTdRu5MpqLYs614hGfVv5,0.0030,100,2026-07-09 12:34:24,No,0,LOW,True,2026-08-11 17:23:00,You’ve been an incredible support to the community  ❤️ Really appreciate everything you’ve done for us 🫶🏻 Hope you keep winning and have even more success ahead ✨  DoNeEnDz1MoPxmZmgyJCSdzGTdRu5MpqLYs614hGfVv5,Verified account
@DannyYhoung,AdrARjhz1UVXy3KAWPowPSEx4pSzCp2SwLkxJJ7ptCMy,0.0020,88,2025-12-05 09:59:38,No,0,LOW,True,2026-08-11 17:15:00,thanks Rad…would really appreciate a win here   AdrARjhz1UVXy3KAWPowPSEx4pSzCp2SwLkxJJ7ptCMy,Verified account
@Samdav0,JBUNype9yLXg5CjmPvagTURsvUh3XQvnTrE7HYnbYGYx,0.0000,100,2026-07-28 14:19:29,No,0,LOW,True,2026-08-11 17:15:00,JBUNype9yLXg5CjmPvagTURsvUh3XQvnTrE7HYnbYGYx  Thank you so much have always been an active follower on your page both post and replies  Manifesting your blessings I promise to hold and bag work harder,Verified account
@Crypto_Hashira1,D9L8Uhsrks9UhKD3ATyeTX43eiobW9VkEVYc2Xk5sdwF,0.0185,99,2026-01-28 10:32:02,No,0,LOW,True,2026-08-11 16:41:00,Took $Ansem to the street I deserve an airdrop please 🙏🥺   D9L8Uhsrks9UhKD3ATyeTX43eiobW9VkEVYc2Xk5sdwF,Verified account
@A_2ice_,2QpikDKEmfZrwTY4WpTo5Hy44PtU75gu49pz5SwevZYy,0.0000,100,2026-07-24 00:36:31,No,0,LOW,True,2026-08-12 04:26:00,2QpikDKEmfZrwTY4WpTo5Hy44PtU75gu49pz5SwevZYy,Verified account
@vh412k,HWaPTPBSeBWY2QBu6Cz3VGUs1r2qupg7CN5KXQN5tN8a,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 18:02:00,I support you   HWaPTPBSeBWY2QBu6Cz3VGUs1r2qupg7CN5KXQN5tN8a,
@cryptorboe,4Ra1ZT9cfF7giPSPNkCmZf5m2rAkHQRMSCPEp22hB6Hk,0.0000,100,2026-06-09 20:15:59,No,0,LOW,True,2026-08-11 23:36:00,Really appreciate the opportunity. This would mean a lot to me 🙌  4Ra1ZT9cfF7giPSPNkCmZf5m2rAkHQRMSCPEp22hB6Hk,Verified account
@Raphmond_,3uYQW4KY9Et1krUnnTPsaf5fS5YFWT46rRHpHyEx4a4A,0.0000,14,2024-12-25 13:54:06,No,0,LOW,True,2026-08-11 17:30:00,3uYQW4KY9Et1krUnnTPsaf5fS5YFWT46rRHpHyEx4a4A,Verified account
@vallerruyy_,H81oc3M2yVUemBZp7BHTkV46DF8zvHAwhAheXVP1tYN2,0.0070,100,2025-10-27 05:11:58,Yes,0,LOW,True,2026-08-11 19:09:00,couldnt resist a $ANSEM giveaway   H81oc3M2yVUemBZp7BHTkV46DF8zvHAwhAheXVP1tYN2,Verified account
@Regularboy04,9YaKQDDqCih68iqiXoY2mTvcikWDmAgp2MYDT91KoAue,0.0010,28,2026-07-13 15:30:25,No,0,LOW,True,2026-08-11 18:24:00,Following with Notis on  Can I win this ? Thank you @RadTrades_   9YaKQDDqCih68iqiXoY2mTvcikWDmAgp2MYDT91KoAue,Verified account
@Itsmeowluck,Fp8bMp1x4n7vCTTngCFdseu3q1eCn2mC8ZQx2Y7Y3ZPx,0.0010,20,2026-02-08 05:47:56,No,0,LOW,True,2026-08-11 22:47:00,"Thanks for blessing man , respect your kindness ❤️   Fp8bMp1x4n7vCTTngCFdseu3q1eCn2mC8ZQx2Y7Y3ZPx",Verified account
@Shadow_Zeiq,7FZLe6XUcob4bthcMZ6ex1maDBj41arDXN7u9ePnYmwg,0.0000,6,2026-07-31 15:56:45,No,0,LOW,True,2026-08-11 22:53:00,7FZLe6XUcob4bthcMZ6ex1maDBj41arDXN7u9ePnYmwg  Thank you so much for this wonderful opportunity you have shared to the community.❤🎉,Verified account
@Ogeg_,7Uq8Hkk5CBJVGAPjCGkzQSar1u9khf5DAuMoUjsyVwhn,0.0200,4,2026-07-16 16:41:09,No,0,LOW,True,2026-08-11 16:52:00,Thanks Rad  Wish me luck ♥️   7Uq8Hkk5CBJVGAPjCGkzQSar1u9khf5DAuMoUjsyVwhn,Verified account
@harryysol,DkSijKAGf1T2SZTeV3X1To3bZFjYAeVGidRXoWbYsNqu,0.0000,48,2026-03-05 13:37:50,No,0,LOW,True,2026-08-11 21:56:00,thank you chad  DkSijKAGf1T2SZTeV3X1To3bZFjYAeVGidRXoWbYsNqu,Verified account
@Feigures,2TCpNo5QDDzREbCsMet57P3XavMgxLv8tdK6AGyV8rxX,0.1374,100,2026-08-02 14:22:44,No,0,LOW,True,2026-08-11 16:47:00,2TCpNo5QDDzREbCsMet57P3XavMgxLv8tdK6AGyV8rxX  one of my many bullposts about solana:9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump check my page you’d see   nitter.net/feigures/status/208713… been holding for 41 days as well,Verified account
@28blocboy,2e5xsjYs9P5YZrA36FMRiBwc8A8G7EyzWn4iNBvjLe1i,0.0010,100,2026-04-05 06:51:59,Yes,0,LOW,True,2026-08-11 21:03:00,"I’ve been supporting to you for a year plus now, seeing you giving out to a lot of people.. I appreciate and God bless you for always showing love to the community… I’ve never won from you before always been patient, I hope this can be my first win from you. Thank you and Goodluck to everyone     2e5xsjYs9P5YZrA36FMRiBwc8A8G7EyzWn4iNBvjLe1i",Verified account
@ptrskrarum,Ct3WzKyyRq7KhM1xKZbgFizvgEzErmrpVjZwsGFHQiGw,0.2189,100,2025-12-26 11:20:23,No,0,LOW,True,2026-08-11 16:56:00,Big love Rad   Ct3WzKyyRq7KhM1xKZbgFizvgEzErmrpVjZwsGFHQiGw,Verified account
@Mammoth_0x,GdSfvhvmAphmpPEk7gycPvtsea8No6TPjuSDv6sjL6Uo,0.0146,100,2026-03-29 18:38:05,Yes,0,LOW,True,2026-08-11 20:10:00,"I’ve held $ANSEM through red days  Never think of selling, i'm  optimistic about this one. Thank you @RadTrades_ ❤️🐂  GdSfvhvmAphmpPEk7gycPvtsea8No6TPjuSDv6sjL6Uo",Verified account
@kaponeOthello,84khGbmwF1GM94mMff1uCZWPXGunX8ypd2gY3G1L8hzi,0.0667,100,2026-04-09 12:52:33,No,0,LOW,True,2026-08-11 19:07:00,84khGbmwF1GM94mMff1uCZWPXGunX8ypd2gY3G1L8hzi,Verified account
@unknwnchris,GsfgbKJtXDSggfgS4gdGURcPHBoipnP27doyqi5UrTKX,0.0010,100,2026-02-05 18:50:00,No,0,LOW,True,2026-08-11 19:33:00,save me rad   GsfgbKJtXDSggfgS4gdGURcPHBoipnP27doyqi5UrTKX,Verified account
@omoadelion,7L3GRqzvdGXQMWL2LdVAzFRNGXQvSFZHijya8cdvF9nS,0.0009,3,2026-08-07 11:06:37,No,0,LOW,True,2026-08-11 16:57:00,7L3GRqzvdGXQMWL2LdVAzFRNGXQvSFZHijya8cdvF9nS,Verified account
@Justosinofweb3,ZmFe33Fzz1abhTMxaJMMhXNaq5MPG2CjV8cUKMZtXFW,0.1046,18,2026-08-06 15:10:07,No,0,LOW,True,2026-08-11 17:51:00,Hey 👋   ZmFe33Fzz1abhTMxaJMMhXNaq5MPG2CjV8cUKMZtXFW,Verified account
@Axelson142,HhQg1BsJdqwAV1PGmJzRx9W9rk1KDkhHgUCptXy8FkHj,0.0000,100,2026-02-22 12:50:38,No,0,LOW,True,2026-08-11 17:09:00,HhQg1BsJdqwAV1PGmJzRx9W9rk1KDkhHgUCptXy8FkHj  Thank you,Verified account
@actvi3va,zUydCtHgKG8qiHtBURSXS8rqQjE9vbuLJzN34ebih4w,0.0000,100,2026-07-04 07:59:22,No,0,LOW,True,2026-08-12 01:50:00,I’ve lost count of how many winners I’ve seen on my timeline. It’s honestly one of the reasons I keep believing my chance will come.  Been so always active for you legend  for you and I’ve always been a loyal supporter   Manifesting that I’ll be next  zUydCtHgKG8qiHtBURSXS8rqQjE9vbuLJzN34ebih4w,Verified account
@Cryptopian87,AX2bRNshMo2cArCdgcaJUunFxingarjyyMh7d2ChvYeu,0.0131,100,2026-07-06 06:13:20,No,0,LOW,True,2026-08-11 16:50:00,AX2bRNshMo2cArCdgcaJUunFxingarjyyMh7d2ChvYeu,Verified account
@xSondor58,4GjWJYp3e8Sz9UcxuuMj3CTYynpioieu4GwWLYBiMYvg,0.1328,100,2026-08-02 02:50:56,No,0,LOW,True,2026-08-11 17:13:00,Thank youuu  4GjWJYp3e8Sz9UcxuuMj3CTYynpioieu4GwWLYBiMYvg,Verified account
@saggzisback,Dvw1j1cnBdVtj4bi3zermCnzqgzbPyajxa861F6JdSF2,0.0000,100,2026-07-01 06:45:54,No,0,LOW,True,2026-08-11 16:55:00,Bless me rad ..  Dvw1j1cnBdVtj4bi3zermCnzqgzbPyajxa861F6JdSF2,Verified account
@lizeth_0426,CWryFNG6yr27eF3WFobfeKedaZXrC68vr3Phhq7U3Ye8,0.0000,0,Unknown,No,0,LOW,False,2026-08-12 11:36:00,Bless me with this oh Lord   CWryFNG6yr27eF3WFobfeKedaZXrC68vr3Phhq7U3Ye8,
@DawgPound1218,FTxrKCpfr12ugsCg9kc4yHKeV6cjHNNrmeQGcEdGXxTC,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 18:47:00,I will hold the BLACK BULL & protect the bag with EVERY OUNCE of ME! $Ansem  🐂   FTxrKCpfr12ugsCg9kc4yHKeV6cjHNNrmeQGcEdGXxTC,
@swagokala,6z6YJGn9iJgF3KPD8LzGryAupoH7jiDqoRCRWf9YqvD,0.0009,20,2025-04-08 04:28:59,No,0,LOW,True,2026-08-11 17:36:00,6z6YJGn9iJgF3KPD8LzGryAupoH7jiDqoRCRWf9YqvD,Verified account
@Invarchc5,2HVVMvH6gNuMy1rrfTA8AcbLi35cpj4F3dt5wwurwLLU,0.0000,0,Unknown,No,0,LOW,False,2026-08-12 13:14:00,Thank you so much   2HVVMvH6gNuMy1rrfTA8AcbLi35cpj4F3dt5wwurwLLU,
@Boy_daeniel,Ge49wWcRaG7iAB7ZFPUu7HkDgAhoqt9Ejewag8mZR1BL,0.0000,2,2021-05-24 20:40:23,No,0,LOW,False,2026-08-11 18:42:00,Ge49wWcRaG7iAB7ZFPUu7HkDgAhoqt9Ejewag8mZR1BL   Drip with Faith.🙌,
@0xGKz,HsZNm1SfDmuDfoJyrV4TANcia6QNEzR41MDKe3Nybhrg,0.4027,100,2026-03-31 04:27:36,No,0,LOW,True,2026-08-12 00:20:00,HsZNm1SfDmuDfoJyrV4TANcia6QNEzR41MDKe3Nybhrg,Verified account
@ArtemKovalevsk3,E5DnCgb69iRg9xTFSPvoCidYT8MsPysJx8ypBLs7M6fT,0.0282,100,2026-05-20 12:18:30,No,0,LOW,False,2026-08-11 18:05:00,E5DnCgb69iRg9xTFSPvoCidYT8MsPysJx8ypBLs7M6fT,
@snipe_01_,2KXTgGaJPquAHCq6Dm99o3Aoas7sxaeBBTCpwKoBtQPy,0.0000,76,2026-06-25 04:11:10,No,0,LOW,False,2026-08-12 02:22:00,Top me up Rad  2KXTgGaJPquAHCq6Dm99o3Aoas7sxaeBBTCpwKoBtQPy,
@Lerexbt,LereopRG3EfUzwzLpKnSmuNU1d27K4XgxCigRd6R5TE,0.0010,100,2026-08-02 08:05:31,No,0,LOW,True,2026-08-11 16:38:00,LereopRG3EfUzwzLpKnSmuNU1d27K4XgxCigRd6R5TE  gimme,Verified account
@zer0_panic,3wPBTN8B4gqtSmUqQsuHqrCnKkjBBJbDhmHNj6gtDtU3,0.0000,100,2026-02-14 23:54:19,No,0,LOW,True,2026-08-11 18:01:00,Thankyou goat🙌🏻🐐   3wPBTN8B4gqtSmUqQsuHqrCnKkjBBJbDhmHNj6gtDtU3,Verified account
@derekWeb3,9gMHTW5BouVcCm8Uzqnj2gnL3YxgpatSFncokK2iSzif,0.0000,21,2026-06-09 00:34:23,No,0,LOW,True,2026-08-11 16:40:00,Me  SOL ADDY: 9gMHTW5BouVcCm8Uzqnj2gnL3YxgpatSFncokK2iSzif,Verified account
@lonerfrmdao,8BAeBcJMqp1h5ak2w6RcZr3F6gQkWvWZtKj3RKZFBTF5,0.4469,63,2026-07-04 17:01:08,No,0,LOW,True,2026-08-11 16:45:00,Thank you goat 🤞  8BAeBcJMqp1h5ak2w6RcZr3F6gQkWvWZtKj3RKZFBTF5,Verified account
@dblezzz,iTiLp4VdK2urg31UZnBFdQRAoZxAvaBvhnUb8jQHBtW,0.0000,100,2026-03-18 19:43:57,No,0,LOW,True,2026-08-11 17:24:00,iTiLp4VdK2urg31UZnBFdQRAoZxAvaBvhnUb8jQHBtW,Verified account
@unnimayaNavi,FUXX9cfNqwbxuCBcJb3w9PA4JGvwutgBqW21rQFp8YZ7,0.0015,4,2026-01-14 04:03:55,No,0,LOW,False,2026-08-11 17:24:00,FUXX9cfNqwbxuCBcJb3w9PA4JGvwutgBqW21rQFp8YZ7,
@sniper_x07,7PBpNXJ2RVHgpGuet2qtKnLd7qoy6Xvj5WcuNGVAXTV9,0.0000,100,2025-12-30 06:14:42,No,0,LOW,False,2026-08-11 17:41:00,7PBpNXJ2RVHgpGuet2qtKnLd7qoy6Xvj5WcuNGVAXTV9,
@Voxstry001,6pxbBiVCmi6y2iAS1WazhLcQzWxiWV6rbbpoaYTGKbMw,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 16:48:00,"6pxbBiVCmi6y2iAS1WazhLcQzWxiWV6rbbpoaYTGKbMw       Imagine this is the entry I almost skipped, but somehow ends up being the one.",
@WhoCares_Visu,FFnCruKxhqRt4KXczu8qwGq8YtNQAGQBy3sEtMSwFuLp,0.0000,100,2026-06-10 16:34:30,No,0,LOW,True,2026-08-11 16:38:00,M showing up here daily   FFnCruKxhqRt4KXczu8qwGq8YtNQAGQBy3sEtMSwFuLp,Verified account
@crypto_FAR,Ba5uEbFwNvbxy3YeDD2rBZ8N6DCXCfJyoaC6FBS69HkE,0.0000,0,Unknown,No,0,LOW,False,2026-08-11 17:18:00,"Still believe, I will win  Ba5uEbFwNvbxy3YeDD2rBZ8N6DCXCfJyoaC6FBS69HkE",
@0xMervin,Hn4pMnpTW9yJkjTDGVcPFpn1UJ72TDo54bjLQVKSuS1w,0.0010,100,2026-08-02 13:37:01,No,0,LOW,True,2026-08-11 16:58:00,just imagine win $ANSEM  Hn4pMnpTW9yJkjTDGVcPFpn1UJ72TDo54bjLQVKSuS1w,Verified account
@Herrn18,ED5MPkd4vAtmW33fv9YQhYV5L46gaS73Po8VYmpnkJi4,0.2514,30,2026-07-27 09:55:15,No,0,LOW,True,2026-08-11 16:38:00,ED5MPkd4vAtmW33fv9YQhYV5L46gaS73Po8VYmpnkJi4  Thanks you,Verified account
@parsa126128,AYvDVYu7wM22u4CA4ajLsK49t9GcxBkBuUM9QNipzwPG,0.0031,100,2025-10-02 12:37:49,No,0,LOW,False,2026-08-12 15:07:00,Hope I win   AYvDVYu7wM22u4CA4ajLsK49t9GcxBkBuUM9QNipzwPG,
@TeGaReXx,7ALfVEht2qG7GmTn8JHArRqqkr2XmZrsB8ZdPprC7AAF,0.0000,3,2026-08-05 02:34:29,No,0,LOW,True,2026-08-12 04:46:00,7ALfVEht2qG7GmTn8JHArRqqkr2XmZrsB8ZdPprC7AAF  Thank you 🙏,Verified account
@hunter_xzn,2Ga9wa9KmwwNZJMFCFwgts8tQAoyFiXb9VoDpEeFQJvz,0.0000,53,2026-07-07 13:21:10,No,0,LOW,True,2026-08-11 18:50:00,Thank you rad!  2Ga9wa9KmwwNZJMFCFwgts8tQAoyFiXb9VoDpEeFQJvz   Manifesting my first ever $ANSEM airdrop,Verified account
@farhan_sheikh7,3RWpH7K8B2RbvWr2CpDMHjyp2MDTMYi7ScR6B82NmujJ,0.0009,22,2025-06-18 14:12:36,No,0,LOW,True,2026-08-11 17:36:00,Bless me   3RWpH7K8B2RbvWr2CpDMHjyp2MDTMYi7ScR6B82NmujJ  $SOL,Verified account
@Dontbelike_folu,7jR8UWV2AXNeq9U3aFVx1Ev81xnF5xupZhoR3MkNVBmY,0.0000,100,2026-05-23 10:48:17,No,0,LOW,True,2026-08-11 18:03:00,Thank you rad   7jR8UWV2AXNeq9U3aFVx1Ev81xnF5xupZhoR3MkNVBmY,Verified account
@RaqibulHossain,DSWq2WHB6dU7fyUC1uUkBawSvNwyyNBmWeFjGsaiS5Tq,0.0247,96,2021-04-28 06:30:12,No,0,LOW,False,2026-08-11 17:11:00,DSWq2WHB6dU7fyUC1uUkBawSvNwyyNBmWeFjGsaiS5Tq  Thanks,
@Baxt38000,5nad5Lq2GrerkjToLzRTzUwTcd7Pq1WFE7vCP92QMjNF,0.0000,100,2026-08-04 04:25:07,No,0,LOW,True,2026-08-11 17:19:00,5nad5Lq2GrerkjToLzRTzUwTcd7Pq1WFE7vCP92QMjNF,Verified account
@exacobain69,8QomJttKB4Me7iSxeNhiBw9XGhexdFRvAEEvNCTBoJWQ,0.0000,100,2026-06-20 04:53:50,No,0,LOW,True,2026-08-11 16:39:00,8QomJttKB4Me7iSxeNhiBw9XGhexdFRvAEEvNCTBoJWQ  Can i get bro?,Verified account
